42876.82292	2.6193E+01
42876.83334	2.6013E+01
42876.84375	2.5652E+01
42876.85417	2.5675E+01
42876.86459	2.5561E+01
42876.875	2.5379E+01
42876.88542	2.5470E+01
42876.89584	2.5607E+01
42876.90625	2.5675E+01
42876.91667	2.5675E+01
42876.92709	2.5584E+01
42876.9375	2.5561E+01
42876.94792	2.5448E+01
42876.95834	2.5493E+01
42876.96875	2.5470E+01
42876.97917	2.5448E+01
42876.98959	2.5516E+01
42877	2.5493E+01
42877.01042	2.5584E+01
42877.02084	2.5629E+01
42877.03125	2.5788E+01
42877.04167	2.5697E+01
42877.05209	2.5675E+01
42877.0625	2.5788E+01
42877.07292	2.5788E+01
42877.08334	2.5788E+01
42877.09375	2.5765E+01
42877.10417	2.5788E+01
42877.11459	2.5788E+01
42877.125	2.5878E+01
42877.13542	2.5856E+01
42877.14584	2.5969E+01
42877.15625	2.5991E+01
42877.16667	2.5878E+01
42877.17709	2.5969E+01
